transaction_date,transaction_year,ticker,asset_description,type,amount_low,amount_high,amount_avg,representative,district,state,cap_gains_over_200_usd,industry,sector,party,ticker_price,qqq_price
11/19/20,2020,FB,Facebook,purchase,15001,50000,32501,Kenny Marchant,TX24,TX,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,466.41,292.380005
11/19/20,2020,IR,Ingensoll Rand,purchase,15001,50000,32501,Kenny Marchant,TX24,TX,FALSE,Industrial Machinery/Components,Technology,Republican,466.41,292.380005
11/19/20,2020,MSFT,Microsoft,purchase,15001,50000,32501,Kenny Marchant,TX24,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,466.41,292.380005
11/19/20,2020,ORCL,Oracle,purchase,15001,50000,32501,Kenny Marchant,TX24,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,466.41,292.380005
11/19/20,2020,ZBRA,Zebra Tech,purchase,15001,50000,32501,Kenny Marchant,TX24,TX,FALSE,Computer peripheral equipment,Technology,Republican,466.41,292.380005
11/19/20,2020,CRNC,Cerence Inc.,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,466.41,292.380005
11/18/20,2020,MU,MICRON TECHNOLOGY INC,purchase,1001,15000,8001,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,60.74,290.109985
11/18/20,2020,PLXS,PLEXUS CORP,purchase,1001,15000,8001,Michael T. McCaul,TX10,TX,FALSE,Electrical Products,Technology,Republican,60.74,290.109985
11/18/20,2020,PLXS,PLEXUS CORPORATION,purchase,1001,15000,8001,Michael T. McCaul,TX10,TX,FALSE,Electrical Products,Technology,Republican,60.74,290.109985
11/18/20,2020,GDDY,GoDaddy,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,60.74,290.109985
11/18/20,2020,GDDY,Godaddy Inc. Class A,purchase,100001,250000,175001,Greg Gianforte,MT00,MT,FALSE,EDP Services,Technology,Republican,60.74,290.109985
11/17/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Manufacturing,Technology,Democrat,119.39,292.269989
11/17/20,2020,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Semiconductors,Technology,Democrat,119.39,292.269989
11/17/20,2020,SQ,"Square, Inc. Class A",purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,119.39,292.269989
11/17/20,2020,IR,Ingersoll Rand,purchase,1001,15000,8001,Kenny Marchant,TX24,TX,FALSE,Industrial Machinery/Components,Technology,Republican,119.39,292.269989
11/17/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,119.39,292.269989
11/17/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,119.39,292.269989
11/17/20,2020,MSFT,Microsoft Corporation,purchase,250001,500000,375001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,119.39,292.269989
11/17/20,2020,MSFT,Microsoft Corporation,purchase,500001,1000000,750001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,119.39,292.269989
11/16/20,2020,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,158.31,293.200012
11/16/20,2020,MU,"Micron Technology, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,158.31,293.200012
11/16/20,2020,CTSH,Cognizant Technology Solutions Corporation - Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,158.31,293.200012
11/16/20,2020,QCOM,QUALCOMM Incorporated,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,158.31,293.200012
11/13/20,2020,ASML,ASML Holding N.V. - New York Registry Shares,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Industrial Machinery/Components,Technology,Democrat,419.59,290.929993
11/13/20,2020,MTCH,"Match Group, Inc.",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,419.59,290.929993
11/13/20,2020,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,purchase,15001,50000,32501,Greg Gianforte,MT00,MT,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,419.59,290.929993
11/13/20,2020,WIX,Wix.com ltd. - Ordinary Shares,purchase,15001,50000,32501,Greg Gianforte,MT00,MT,FALSE,EDP Services,Technology,Republican,419.59,290.929993
11/12/20,2020,SAP,SAP SE ADS,purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,117.43,288.399994
11/12/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Ed Perlmutter,CO07,CO,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,117.43,288.399994
11/12/20,2020,QCOM,QUALCOMM Incorporated,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,117.43,288.399994
11/6/20,2020,SNAP,Snap Inc. Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,45.38,294.609985
11/6/20,2020,SNOW,Snowflake Inc. Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,45.38,294.609985
11/5/20,2020,FSLR,"First Solar, Inc.",purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Semiconductors,Technology,Democrat,86.9,294.390015
11/5/20,2020,FSLR,"First Solar, Inc.",purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Semiconductors,Technology,Democrat,86.9,294.390015
11/5/20,2020,INTC,Intel Corporation,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Semiconductors,Technology,Democrat,86.9,294.390015
11/5/20,2020,INTC,Intel Corporation,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Semiconductors,Technology,Democrat,86.9,294.390015
11/5/20,2020,ORCL,Oracle Corporation,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,86.9,294.390015
11/5/20,2020,ORCL,Oracle Corporation,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,86.9,294.390015
11/5/20,2020,SAP,SAP SE ADS,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,86.9,294.390015
11/5/20,2020,SAP,SAP SE ADS,purchase,1001,15000,8001,Katherine M. Clark,MA05,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,86.9,294.390015
11/4/20,2020,ERIC,Ericsson,purchase,15001,50000,32501,Gilbert Cisneros,CA39,CA,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,11.52,286.910004
11/4/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Manufacturing,Technology,Democrat,11.52,286.910004
11/4/20,2020,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Semiconductors,Technology,Democrat,11.52,286.910004
11/4/20,2020,NTAP,Net App Inc / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,11.52,286.910004
11/4/20,2020,NTAP,Net App Inc / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,11.52,286.910004
11/4/20,2020,NTAP,Net App Inc / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,11.52,286.910004
11/4/20,2020,LITE,Lumentum Holdings Inc.,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,Computer peripheral equipment,Technology,Democrat,11.52,286.910004
11/4/20,2020,FOUR,"Shift4 Payments, Inc. Class A",purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,EDP Services,Technology,Democrat,11.52,286.910004
11/3/20,2020,MU,MICRON TECHNOLOGY INC,purchase,1001,15000,8001,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,51.08,274.649994
11/3/20,2020,MU,MICRON TECHNOLOGY INC,purchase,1001,15000,8001,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,51.08,274.649994
11/3/20,2020,SPLK,Splunk Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,51.08,274.649994
11/3/20,2020,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Electronic Components,Technology,Democrat,51.08,274.649994
11/2/20,2020,SNAP,Snap Inc. Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,40.79,269.980011
10/30/20,2020,MU,"Micron Technology, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,50.34,269.380005
10/30/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer Manufacturing,Technology,Democrat,50.34,269.380005
10/29/20,2020,AAPL,Apple Inc.,purchase,15001,50000,32501,Gilbert Cisneros,CA39,CA,FALSE,Computer Manufacturing,Technology,Democrat,115.32,276.390015
10/29/20,2020,VIAV,Viavi Solutions Inc.,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Semiconductors,Technology,Democrat,115.32,276.390015
10/29/20,2020,BIDU,"Baidu, Inc. - American Depository Shares, each representing one tenth Class A ordinary share",purchase,1001,15000,8001,Dwight Evans,PA03,PA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,115.32,276.390015
10/29/20,2020,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Dwight Evans,PA03,PA,FALSE,Computer Manufacturing,Technology,Democrat,115.32,276.390015
10/29/20,2020,CRM,Salesforce.com Inc,purchase,1001,15000,8001,Dwight Evans,PA03,PA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,115.32,276.390015
10/28/20,2020,GWRE,"Guidewire Software, Inc.",purchase,100001,250000,175001,Greg Gianforte,MT00,MT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,98.32,271.640015
10/28/20,2020,ENPH,"Enphase Energy, Inc.",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Electrical Products,Technology,Democrat,98.32,271.640015
10/28/20,2020,FTNT,"Forinet, Inc.",purchase,1001,15000,8001,Susan A. Davis,CA53,CA,FALSE,Computer peripheral equipment,Technology,Democrat,98.32,271.640015
10/28/20,2020,VSAT,"ViaSat, Inc.",purchase,1001,15000,8001,Susan A. Davis,CA53,CA,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,98.32,271.640015
10/26/20,2020,ROG,Rogers Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Industrial Machinery/Components,Technology,Democrat,107.94,280.470001
10/26/20,2020,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,David E. Price,NC04,NC,FALSE,Semiconductors,Technology,Democrat,107.94,280.470001
10/26/20,2020,CTXS,"Citrix Systems, Inc.",purchase,1001,15000,8001,Kurt Schrader,OR05,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,107.94,280.470001
10/23/20,2020,NTAP,Net App Inc. / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,46.89,284.73999
10/23/20,2020,NTAP,Net App Inc. / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,46.89,284.73999
10/23/20,2020,NTAP,Net App Inc. / Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,46.89,284.73999
10/19/20,2020,LDOS,"Leidos Holdings, Inc.",purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,EDP Services,Technology,Democrat,86.36,283.799988
10/19/20,2020,LITE,Lumentum Holdings Inc.,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,Computer peripheral equipment,Technology,Democrat,86.36,283.799988
10/19/20,2020,RXT,"Rackspace Technology, Inc.",purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,EDP Services,Technology,Democrat,86.36,283.799988
10/16/20,2020,FLT,"FleetCor Technologies, Inc.",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,249.59,288.51001
10/16/20,2020,LYFT,"Lyft, Inc. - Class A",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,249.59,288.51001
10/16/20,2020,ITW,Illinois Tool Works Inc.,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Industrial Machinery/Components,Technology,Republican,249.59,288.51001
10/16/20,2020,AAPL,Apple Inc.,purchase,15001,50000,32501,K. Michael Conaway,TX11,TX,FALSE,Computer Manufacturing,Technology,Republican,249.59,288.51001
10/16/20,2020,AAPL,Apple Inc.,purchase,15001,50000,32501,K. Michael Conaway,TX11,TX,FALSE,Computer Manufacturing,Technology,Republican,249.59,288.51001
10/15/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,John A. Yarmuth,KY03,KY,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,266.72,290.100006
10/13/20,2020,MTCH,"Match Group, Inc.",purchase,15001,50000,32501,Gilbert Cisneros,CA39,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,111.16,294.519989
10/9/20,2020,MTCH,"Match Group, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,112.38,285.709991
10/7/20,2020,CDAY,Ceridian HCM Holding Inc.,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,88,279.920013
10/7/20,2020,LITE,Lumentum Holdings Inc.,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,Computer peripheral equipment,Technology,Democrat,88,279.920013
10/2/20,2020,MU,"Micron Technology, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,46.55,274.309998
10/2/20,2020,LDOS,"Leidos Holdings, Inc.",purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,EDP Services,Technology,Democrat,46.55,274.309998
10/2/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Robert J. Wittman,VA01,VA,FALSE,Computer Software: Prepackaged Software,Technology,Republican,46.55,274.309998
10/1/20,2020,MU,"Micron Technology, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,47.92,282.25
9/30/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Suzan K. DelBene,WA01,WA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,210.33,277.839996
9/30/20,2020,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Semiconductors,Technology,Democrat,210.33,277.839996
9/25/20,2020,CRM,Salesforce.com Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,242.74,271.559998
9/25/20,2020,SQ,"Square, Inc. Class A",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,242.74,271.559998
9/25/20,2020,WDAY,"Workday, Inc. - Class A",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,242.74,271.559998
9/24/20,2020,AVLR,Avalara Inc.,purchase,100001,250000,175001,Greg Gianforte,MT00,MT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,123.71,265.390015
9/23/20,2020,AMD,"Advanced Micro Devices, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,74.73,264.160004
9/23/20,2020,GOOGL,Alphabet Inc. - Class A,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,74.73,264.160004
9/23/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,74.73,264.160004
9/23/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Computer Manufacturing,Technology,Democrat,74.73,264.160004
9/23/20,2020,CTXS,"Citrix Systems, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,74.73,264.160004
9/23/20,2020,CTSH,Cognizant Technology Solutions Corporation - Class A,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,EDP Services,Technology,Democrat,74.73,264.160004
9/23/20,2020,EA,Electronic Arts Inc.,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,74.73,264.160004
9/23/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,74.73,264.160004
9/23/20,2020,INFO,IHS Markit ltd. Common Shares,purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,74.73,264.160004
9/23/20,2020,JKHY,"Jack Henry & Associates, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,EDP Services,Technology,Democrat,74.73,264.160004
9/23/20,2020,MSI,"Motorola Solutions, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,74.73,264.160004
9/23/20,2020,CRM,Salesforce.com Inc,purchase,15001,50000,32501,Dean Phillips,MN03,MN,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,74.73,264.160004
9/23/20,2020,NOW,"ServiceNow, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,74.73,264.160004
9/23/20,2020,VRSN,"VeriSign, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,EDP Services,Technology,Democrat,74.73,264.160004
9/23/20,2020,XLNX,"Xilinx, Inc.",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Semiconductors,Technology,Democrat,74.73,264.160004
9/23/20,2020,CDAY,Ceridian HCM Holding Inc.,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,74.73,264.160004
9/21/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,1431.16,267.51001
9/18/20,2020,SQ,"Square, Inc. Class A",purchase,1001,15000,8001,Ed Perlmutter,CO07,CO,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,145.01,266.869995
9/18/20,2020,DNB,"Dun & Bradstreet Holdings, Inc.",purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,Internet and Information Services,Technology,Democrat,145.01,266.869995
9/16/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,263.52,274.609985
9/16/20,2020,NOW,"ServiceNow, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,263.52,274.609985
9/15/20,2020,ATVI,"Activision Blizzard, Inc",purchase,15001,50000,32501,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,81.75,279.059998
9/15/20,2020,BEEM,Beam Global,purchase,15001,50000,32501,Brian Mast,FL18,FL,FALSE,Semiconductors,Technology,Republican,81.75,279.059998
9/15/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,81.75,279.059998
